timestamp,volume
2023-07-03 20:00:00,12692.5914
2023-07-03 21:00:00,14353.018
2023-07-03 22:00:00,5162.156
2023-07-03 23:00:00,5562.7777
2023-07-04 00:00:00,7100.4148
2023-07-04 01:00:00,12831.3138
2023-07-04 02:00:00,8490.7305
2023-07-04 03:00:00,11448.9999
2023-07-04 04:00:00,9411.3246
2023-07-04 05:00:00,6783.9414
2023-07-04 06:00:00,8987.0101
2023-07-04 07:00:00,6134.3872
2023-07-04 08:00:00,5025.8581
2023-07-04 09:00:00,8377.6299
2023-07-04 10:00:00,9334.1568
2023-07-04 11:00:00,9163.3853
2023-07-04 12:00:00,7066.0763
2023-07-04 13:00:00,6264.3404
2023-07-04 14:00:00,5195.0452
2023-07-04 15:00:00,8837.6572
2023-07-04 16:00:00,14874.8473
2023-07-04 17:00:00,10546.1494
2023-07-04 18:00:00,8377.5116
2023-07-04 19:00:00,23388.9655
2023-07-04 20:00:00,6630.9169
2023-07-04 21:00:00,3359.1239
2023-07-04 22:00:00,3599.175
2023-07-04 23:00:00,4296.1373
2023-07-05 00:00:00,6365.4353
2023-07-05 01:00:00,5052.8069
2023-07-05 02:00:00,4237.5166
2023-07-05 03:00:00,3745.2364
2023-07-05 04:00:00,6633.0314
2023-07-05 05:00:00,7854.474
2023-07-05 06:00:00,6732.453
2023-07-05 07:00:00,3592.6526
2023-07-05 08:00:00,22502.4144
2023-07-05 09:00:00,11807.7939
2023-07-05 10:00:00,37961.3745
2023-07-05 11:00:00,16771.2727
2023-07-05 12:00:00,25408.3799
2023-07-05 13:00:00,22820.0069
2023-07-05 14:00:00,13081.0822
2023-07-05 15:00:00,18156.9761
2023-07-05 16:00:00,8739.5984
2023-07-05 17:00:00,8566.7001
2023-07-05 18:00:00,9348.7865
2023-07-05 19:00:00,5773.3063
2023-07-05 20:00:00,5823.0646
2023-07-05 21:00:00,4864.4079
2023-07-05 22:00:00,4289.8796
